genre,title,URL,description,pages,rating,duration
1970s,Taming Flame,https://www.goodreads.com/book/show/61608233-taming-flame,"Flaminius’s days of bouncing between beds are snatched away the instant he sets eyes on his perfect genetic match, Aurelia. Suddenly, the tedious task of claiming his rightful place on the Arkhnuetian throne doesn’t seem as daunting with his whip-smart wife by his side. But it’s not like Aurelia had a choice; Flaminius is the only soul she can reproduce with, and she’s not about to play a role in her people’s extinction. After a swift wedding and passionate honeymoon, an assassination attempt plummets the lovers back into the reality of ruling. Fueled by their indomitable matched hormones and fierce loyalty to each other, together they must evade his mother’s Machiavellian schemes, hunt down the mysterious cause of death plaguing the match making Keys, and protect their people from a violent supremacist cult, the Oradagra. But it turns out the greatest threat to their existence is something neither of them could have seen coming, and it’s a race against time to save the entire Arkhnuetian planet.",294.0,5.0,588.0
1970s,The Three Musketeers,https://www.goodreads.com/book/show/7190.The_Three_Musketeers,"One of the preeminent novels by French writer Alexandre Dumas, this swashbuckling tale follows a group of honorable 17th-century swordsmen who must contend with powerful adversaries scheming against the queen. Determined to join the royal guard, young d'Artagnan leaves his country home and travels to Paris, where he unintentionally angers Aramis, Athos, and Porthos, the esteemed Three Musketeers. Eventually winning the trust and admiration of the formidable trio of fighters, d'Artagnan joins them in their quest to thwart the plans of the sinister Cardinal Richelieu.",536.0,4.0,1072.0
1970s,The Girl with the Dragon Tattoo,https://www.goodreads.com/book/show/2429135.The_Girl_with_the_Dragon_Tattoo,"Forty years ago, Harriet Vanger disappeared off the secluded island owned and inhabited by the powerful Vanger family. There was no corpse, no witnesses, no evidence. Her uncle is convinced that she was murdered by someone in her own family, the deeply dysfunctional Vanger clan. Journalist Mikael Blomkvist is hired to investigate.",642.0,5.0,1284.0
1970s,Memoirs of a Geisha,https://www.goodreads.com/book/show/929.Memoirs_of_a_Geisha,"A literary sensation and runaway bestseller, this brilliant debut novel tells with seamless authenticity and exquisite lyricism the true confessions of one of Japan's most celebrated geisha. Nominated as one of America’s best-loved novels by PBS’s The Great American Read Speaking to us with the wisdom of age and in a voice at once haunting and startlingly immediate, Nitta Sayuri tells the story of her life as a geisha. It begins in a poor fishing village in 1929, when, as a nine-year-old girl with unusual blue-gray eyes, she is taken from her home and sold into slavery to a renowned geisha house. We witness her transformation as she learns the rigorous arts of the geisha: dance and music; wearing kimono, elaborate makeup, and hair; pouring sake to reveal just a touch of inner wrist; competing with a jealous rival for men's solicitude and the money that goes with it. In Memoirs of a Geisha, we enter a world where appearances are paramount; where a girl's virginity is auctioned to the highest bidder; where women are trained to beguile the most powerful men; and where love is scorned as illusion. It is a unique and triumphant work of fiction—at once romantic, erotic, suspenseful—and completely unforgettable.",450.0,4.5,900.0
1970s,Emma,https://www.goodreads.com/book/show/6969.Emma,"Step into the elegant world of Georgian England with Jane Austen's beloved classic, ""Emma"". Meet Emma Woodhouse, a young woman with a passion for matchmaking who is convinced she knows best when it comes to matters of the heart. Despite her best intentions, Emma's meddling often leads to unintended consequences and heartache for those around her. Follow Emma as she navigates the intricate social hierarchy of her community, charming and exasperating those around her in equal measure. Along the way, she must confront her own flaws and biases, learning valuable lessons about friendship, love, and the consequences of her actions. Austen's signature wit and incisive social commentary are on full display in ""Emma"". Her richly drawn characters, including the endearing Mr. Knightley, the boisterous Harriet Smith, and the hapless Mr. Elton, are sure to capture your heart and imagination. First published in 1815, ""Emma"" has become a timeless classic, beloved by generations of readers for its engaging plot, memorable characters, and insightful commentary on human nature. Whether you are a lifelong Austen fan or a newcomer to her works, ""Emma"" is sure to enchant and delight you. So curl up with a cup of tea and lose yourself in the captivating world of ""Emma"".",927.0,,1854.0
1970s,The Three Witches and the Master,https://www.goodreads.com/book/show/156150514-the-three-witches-and-the-master,"Featuring characters from the second season of the Syfy series Bitten, this eBook bundle brings together the witches trilogy from New York Times bestselling author Kelley Armstrong’s delicious Otherworld series. Sure to mesmerize fans of Deborah Harkness, Laurell K. Hamilton, and Karen Marie Moning, these novels introduce a trio of kickass heroines who perfectly showcase Armstrong’s thrilling imagination. DIME STORE MAGIC Paige Winterbourne was always either too young or too rebellious to succeed her mother as leader of the elite American Coven of Witches. Now that she’s twenty-three, the Elders can no longer deny her. But even Paige’s wildest antics can’t hold a candle to those of her new charge, Savannah, who is all too willing to use her budding powers for evil, and evil is all too willing to claim her. For this girl is being pursued by a dark faction of the supernatural underworld. It’s an initiation into adulthood, womanhood, and the brutal side of magic—and Paige will have to do everything within her power to make sure they both survive. INDUSTRIAL MAGIC Someone is murdering the teenage offspring of the underworld’s most influential Cabals—a circle of families that makes the mob look like amateurs. And none is more powerful than the Cortez Cabal, a faction with which Paige is intimately acquainted. Her boyfriend is none other than Lucas Cortez, the rebel son and unwilling heir. But love isn’t blind, and Paige has her eyes wide open as she is drawn into a hunt for an unnatural-born killer. Pitted against shamans, demons, and goons, it’s a battle chilling enough to make a wild young woman grow up in a hurry. If Paige gets the chance. HAUNTED Eve Levine—half-demon, black witch, and devoted mother—has been dead for three years. She has a great house and an interesting love life, and she can’t be killed again, which comes in handy when you’ve made as many enemies as Eve has. All she needs to do is find a way to communicate with her daughter, Savannah, and she’ll be happy. But the Fates have other plans. They want Eve to hunt down an evil spirit called the Nix, who has escaped from hell, before she does any more damage. But the Nix is a dangerous enemy: The only way to stop her is with an angel’s sword—and Eve is no angel. Praise for Kelley Armstrong and the Otherworld series “Gripping . . . [a] sexy supernatural romance [whose] special strength lies in its seamless incorporation of the supernatural into the real world.”—Publishers Weekly, on Dime Store Magic “One of my favorite writers.”—New York Times bestselling author Karin Slaughter “Up there with the big girls of the genre like Laurell K. Hamilton.”—The Kansas City Star “Armstrong writes page-turning prose.”—Booklist “One of the masters of urban fantasy.”—Fresh Fiction",1462.0,,2924.0
1970s,The Hitchhiker’s Guide to the Galaxy,https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,"Just before the Earth is demolished to make way for a new hyperspatial expressway, Arthur Dent is plucked off the planet by his friend Ford Prefect from the planet Betelgeuse and begins his hitch-hiking misadventures throughout the universe.",228.0,4.5,456.0
1970s,A Tale of Two Cities,https://www.goodreads.com/book/show/1953.A_Tale_of_Two_Cities,"The French Revolution comes to vivid life in Charles Dickens's famous novel about the best of times and the worst of times... The storming of the Bastille…the death carts with their doomed human cargo…the swift drop of the guillotine blade—this is the French Revolution that Charles Dickens vividly captures in his famous work A Tale of Two Cities. With dramatic eloquence, he brings to life a time of terror and treason, a starving people rising in frenzy and hate to overthrow a corrupt and decadent regime. With insight and compassion, Dickens casts his novel of unforgettable scenes with some memorable characters: the sinister Madame Defarge, knitting her patterns of death; the gentle Lucie Manette, unswerving in her devotion to her broken father; Charles Darnay, the lover with a secret past; and dissolute Sydney Carton, whose unlikely heroism gives his life meaning. With an Introduction by Frederick Busch and an Afterword by A. N. Wilson",417.0,,834.0
1970s,Fahrenheit 451,https://www.goodreads.com/book/show/13079982-fahrenheit-451,"Set in the future when ""firemen"" burn books forbidden by the totalitarian ""brave new world"" regime.",217.0,4.0,434.0
1970s,Frankenstein: The 1818 Text,https://www.goodreads.com/book/show/35031085-frankenstein,"Mary Shelley’s classic novel, presented in its original 1818 text, with an introduction from National Book Critics Circle award-winner Charlotte Gordon Nominated as one of America’s best-loved novels by PBS’s The Great American Read The original 1818 text of Frankenstein preserves the hard-hitting and politically-charged aspects of Shelley’s original writing, as well as her unflinching wit and strong female voice. This edition also emphasizes Shelley’s relationship with her mother—trailblazing feminist Mary Wollstonecraft, who penned A Vindication of the Rights of Woman—and demonstrates her commitment to carrying forward her mother’s ideals, placing her in the context of a feminist legacy rather than the sole female in the company of male poets, including Percy Shelley and Lord Byron. This edition includes a new introduction and suggestions for further reading by National Book Critics Circle award-winner and Shelley expert Charlotte Gordon, literary excerpts and reviews selected by Gordon, and a chronology and essay by preeminent Shelley scholar Charles E. Robinson. Penguin Classics is the leading publisher of classic literature in the English-speaking world, representing a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",290.0,,580.0
1970s,The Marriage Portrait,https://www.goodreads.com/book/show/60353768-the-marriage-portrait,"WOMEN'S PRIZE FOR FICTION FINALIST • REESE’S BOOK CLUB PICK • NEW YORK TIMES BEST SELLER • The author of award-winning Hamnet brings the world of Renaissance Italy to jewel-bright life in this unforgettable fictional portrait of the captivating young duchess Lucrezia de' Medici as she makes her way in a troubled court. “I could not stop reading this incredible true story.” —Reese Witherspoon (Reese’s Book Club Pick) ""O’Farrell pulls out little threads of historical detail to weave this story of a precocious girl sensitive to the contradictions of her station...You may know the history, and you may think you know what’s coming, but don’t be so sure."" —The Washington Post Florence, the 1550s. Lucrezia, third daughter of the grand duke, is comfortable with her obscure place in the palazzo: free to wonder at its treasures, observe its clandestine workings, and devote herself to her own artistic pursuits. But when her older sister dies on the eve of her wedding to the ruler of Ferrara, Modena and Reggio, Lucrezia is thrust unwittingly into the limelight: the duke is quick to request her hand in marriage, and her father just as quick to accept on her behalf. Having barely left girlhood behind, Lucrezia must now enter an unfamiliar court whose customs are opaque and where her arrival is not universally welcomed. Perhaps most mystifying of all is her new husband himself, Alfonso. Is he the playful sophisticate he appeared to be before their wedding, the aesthete happiest in the company of artists and musicians, or the ruthless politician before whom even his formidable sisters seem to tremble? As Lucrezia sits in constricting finery for a painting intended to preserve her image for centuries to come, one thing becomes worryingly clear. In the court’s eyes, she has one duty: to provide the heir who will shore up the future of the Ferranese dynasty. Until then, for all of her rank and nobility, the new duchess’s future hangs entirely in the balance. Full of the beauty and emotion with which she illuminated the Shakespearean canvas of Hamnet, Maggie O’Farrell turns her talents to Renaissance Italy in an extraordinary portrait of a resilient young woman’s battle for her very survival.",396.0,4.0,792.0
1970s,Lord of the Flies,https://www.goodreads.com/book/show/7624.Lord_of_the_Flies,The classical study of human nature which depicts the degeneration of a group of schoolboys marooned on a desert island.,356.0,4.0,712.0
1970s,The Color Purple,https://www.goodreads.com/book/show/52892857-the-color-purple,"Set in the period between the world wars, this novel tells of two sisters, their trials, and their survival.",308.0,4.5,616.0
1970s,A Prayer for Owen Meany,https://www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany,"“I am doomed to remember a boy with a wrecked voice—not because of his voice, or because he was the smallest person I ever knew, or even because he was the instrument of my mother’s death, but because he was the reason I believe in God; I am a Christian because of Owen Meany.” In the summer of 1953, two eleven-year-old boys—best friends—are playing in a Little League baseball game in Gravesend, New Hampshire. One of the boys hits a foul ball that kills the other boy’s mother. The boy who hits the ball doesn’t believe in accidents; Owen Meany believes he is God’s instrument. What happens to Owen, after that 1953 foul ball, is extraordinary and terrifying.",658.0,,1316.0
1970s,The Adventures of Sherlock Holmes,https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,No description available,389.0,,778.0
1970s,Rebecca,https://www.goodreads.com/book/show/17899948-rebecca,"The bestselling classic and masterpiece of psychological fiction 'The greatest psychological thriller of all time' ERIN KELLY 'The book every writer wishes they'd written' CLARE MACKINTOSH 'Excellent entertainment . . . du Maurier created a scale by which modern women can measure their feelings' STEPHEN KING On a trip to the South of France, the shy heroine of Rebecca falls in love with Maxim de Winter, a handsome widower. Although his proposal comes as a surprise, she happily agrees to marry him. But as they arrive at her husband's home, Manderley, a change comes over Maxim, and the young bride is filled with dread. Friendless in the isolated mansion, she realises that she barely knows him. In every corner of every room is the phantom of his beautiful first wife, Rebecca, and the new Mrs de Winter walks in her shadow. Not since Jane Eyre has a heroine faced such difficulty with the other woman. An international bestseller that has never gone out of print, Rebecca is the haunting story of a young girl consumed by love and the struggle to find her identity. 'Rebecca is a masterpiece' GUARDIAN 'This chilling, suspenseful tale is as fresh and readable as it was when it was first written' DAILY TELEGRAPH",488.0,,976.0
1970s,The Odyssey,https://www.goodreads.com/book/show/1381.The_Odyssey,"The Odyssey, translated by T. E. Lawrence, an epic 12,000-line poem composed over 2,700 years ago, is the first adventure story in Western literature. It describes the ten-year wanderings of Odysseus in his quest to return home after the Trojan War. Hounded by the sea-god Poseidon and championed by the goddess Athene, he encounters giants, sorceresses, and sea monsters before finally reaching his beloved Ithaca. There he must endure the taunts of the Suitors to his queen, Penelope, who have taken up residence in his palace. At once enchanting fairy tale and gripping drama, the Odyssey is eminently readable, not least for the rich complexity and magnetism of its hero. An inspiration to writers as diverse as Virgil, Swift, and Joyce, the Odyssey has proved enormously influential and continues to captivate readers of all ages.",420.0,4.0,840.0
1970s,Of Mice and Men,https://www.goodreads.com/book/show/890.Of_Mice_and_Men,A theatrical adaptation of one of John Steinbecks short novels.,178.0,,356.0
1970s,Peter Pan,https://www.goodreads.com/book/show/34268.Peter_Pan,"The adventures of Peter Pan, the boy who would not grow up.",234.0,5.0,468.0
1970s,American Psycho,https://www.goodreads.com/book/show/28676.American_Psycho,"INTERNATIONAL BESTSELLER • In this modern classic, the acclaimed author of The Shards explores the incomprehensible depths of madness and captures the insanity of violence in our time or any other. ""A seminal book.” —The Washington Post One of The Atlantic’s Great American Novels of the Past 100 Years Patrick Bateman moves among the young and trendy in 1980s Manhattan. Young, handsome, and well educated, Bateman earns his fortune on Wall Street by day while spending his nights in ways we cannot begin to fathom. Expressing his true self through torture and murder, Bateman prefigures an apocalyptic horror that no society could bear to confront. “A masterful satire and a ferocious, hilarious, ambitious, inspiring piece of writing.... An important book.” —Katherine Dunn, bestselling author of Geek Love Look for Bret Easton Ellis’s latest novel, The Shards!",418.0,,836.0
1970s,Great Expectations,https://www.goodreads.com/book/show/2623.Great_Expectations,"Great Expectations is epic! Hundreds of pages, dozens of characters and settings--it's easy to lose track of things. Let BookCaps help with this comprehensive annotated study guide that is complete with character profiles (with pronunciations for names harder to pronounce), chapter summaries, analysis of themes, historical context, and much more! This annotated edition includes the original book with a comprehensive study guide and biography about the life and times of Charles Dickens. We all need refreshers every now and then. Whether you are a student trying to cram for that big final, or someone just trying to understand a book more, BookCaps can help. We are a small, but growing company, and are adding titles every month.",928.0,5.0,1856.0
1970s,1984,https://www.goodreads.com/book/show/40961427-1984,"George Orwell's dystopian masterpiece, Nineteen Eighty-Four is perhaps the most pervasively influential book of the twentieth century, making famous Big Brother, newspeak and Room 101. 'Who controls the past controls the future: who controls the present controls the past'",361.0,4.0,722.0
1970s,Magical Midlife Awakening,https://www.goodreads.com/book/show/205840559-magical-midlife-awakening,"It's Christmastime and Jessie heads home to visit her parents - with the Ivy House crew in all their splendor. Jessie meets up with old friends, finally gets closure with her ex-husband, and makes a splash with the local magical community.",0.0,,0.0
1970s,Life of Pi,https://www.goodreads.com/book/show/4214.Life_of_Pi,No description available,444.0,5.0,888.0
1970s,Bridge to Terabithia,https://www.goodreads.com/book/show/40940121-bridge-to-terabithia,"The life of a ten-year-old boy in rural Virginia expands when he becomes friends with a newcomer who subsequently meets an untimely death trying to reach their hideaway, Terabithia, during a storm.",142.0,4.0,284.0
1970s,The Host,https://www.goodreads.com/book/show/1656001.The_Host,"The earth has been invaded by a species that take over the minds of their human hosts while leaving their bodies intact, and most of humanity has succumbed. But Melanie Stryder refuses to fade away. Wanderer, the invading ""soul"" who has been given Melanie's body, knew about the challenges of living inside a human: the overwhelming emotions, the too vivid memories. But there was one difficulty Wanderer didn't expect: the former tenant of her body refusing to relinquish possession of her mind. Melanie fills Wanderer's thoughts with visions of the man Melanie loves--Jared, a human who still lives in hiding. Unable to separate herself from her body's desires, Wanderer yearns for a man she's never met. As outside forces make Wanderer and Melanie unwilling allies, they set off to search for the man they both love.--From publisher description.",619.0,,1238.0
1970s,Persuasion,https://www.goodreads.com/book/show/2156.Persuasion,"What happens when we listen to others instead of our heart? That is the subject of Jane Austen's final novel, and her most mature work. After Anne Elliot heeds the advice of her dearest friend and breaks off her engagement to Frederick Wentworth, happiness eludes her. Eight years later, Anne remains unmarried, and her father's spendthrift ways have brought her family down materially in the world. When a newly wealthy Frederick returns from the Napoleonic Wars, Anne realizes her feelings remain unchanged. But will Frederick forgive her and offer Anne a second chance at love?",324.0,4.0,648.0
1970s,The Mists of Avalon,https://www.goodreads.com/book/show/40605251-the-mists-of-avalon,"The magical saga of the women behind King Arthur's throne. “A monumental reimagining of the Arthurian legends . . . reading it is a deeply moving and at times uncanny experience. . . . An impressive achievement.”—The New York Times Book Review In Marion Zimmer Bradley's masterpiece, we see the tumult and adventures of Camelot's court through the eyes of the women who bolstered the king's rise and schemed for his fall. From their childhoods through the ultimate fulfillment of their destinies, we follow these women and the diverse cast of characters that surrounds them as the great Arthurian epic unfolds stunningly before us. As Morgaine and Gwenhwyfar struggle for control over the fate of Arthur's kingdom, as the Knights of the Round Table take on their infamous quest, as Merlin and Viviane wield their magics for the future of Old Britain, the Isle of Avalon slips further into the impenetrable mists of memory, until the fissure between old and new worlds' and old and new religions' claims its most famous victim.",1073.0,5.0,2146.0
1970s,Carrie,https://www.goodreads.com/book/show/10592.Carrie,Make a date with terror -- and live the nightmare that is ...,212.0,4.5,424.0
1970s,Outlander,https://www.goodreads.com/book/show/10964.Outlander,"Claire Randall is leading a double life. She has a husband in one century, and a lover in another... In 1945, Claire Randall, a former combat nurse, is back from the war and reunited with her husband on a second honeymoon—when she innocently touches a boulder in one of the ancient stone circles that dot the British Isles. Suddenly she is a Sassenach—an ""outlander""—in a Scotland torn by war and raiding border clans in the year of our Lord...1743. Hurled back in time by forces she cannot understand, Claire's destiny in soon inextricably intertwined with Clan MacKenzie and the forbidden Castle Leoch. She is catapulted without warning into the intrigues of lairds and spies that may threaten her life...and shatter her heart. For here, James Fraser, a gallant young Scots warrior, shows her a passion so fierce and a love so absolute that Claire becomes a woman torn between fidelity and desire...and between two vastly different men in two irreconcilable lives.",1041.0,4.0,2082.0
1970s,Mary Poppins,https://www.goodreads.com/book/show/152380.Mary_Poppins,"Based on the original 1934 novel by P. L. Travers with beautiful illustrations by Genevieve Godbout, this collectable picture book is sure to become a favorite of Mary Poppins fans old and new. When the East Wind blows Mary Poppins over Cherry Tree Lane and into the lives of the Banks children, nothing is ever the same This picture book adaptation of the original novel is full of Mary's unique brand of whimsical adventure: There's a tea party on the ceiling, a visit to the night zoo, and a trip to a mysterious shop that sells stars. Told in a lyrical text with fresh yet timeless art by Genevieve Godbout, this version of Mary Poppins is perfect for reading aloud. Young and old, longtime friends of Mary, and those meeting her for the first time, will revel in this colorfully illustrated version of the story that inspired the image of the beloved nanny of page, stage, and screen.",37.0,,74.0
1970s,Stargirl,https://www.goodreads.com/book/show/22232.Stargirl,"ONE OF TIME MAGAZINE’S 100 BEST YA BOOKS OF ALL TIME • NEW YORK TIMES BESTSELLER A modern-day classic from Newbery Medalist Jerry Spinelli, this beloved celebration of individuality is now an original movie on Disney+! And don't miss the author's highly anticipated new novel, Dead Wednesday! Stargirl. From the day she arrives at quiet Mica High in a burst of color and sound, the hallways hum with the murmur of “Stargirl, Stargirl.” She captures Leo Borlock’ s heart with just one smile. She sparks a school-spirit revolution with just one cheer. The students of Mica High are enchanted. At first. Then they turn on her. Stargirl is suddenly shunned for everything that makes her different, and Leo, panicked and desperate with love, urges her to become the very thing that can destroy her: normal. In this celebration of nonconformity, Newbery Medalist Jerry Spinelli weaves a tense, emotional tale about the perils of popularity and the thrill and inspiration of first love. Don’t miss the sequel, Love, Stargirl, as well as The Warden’s Daughter, a novel about another girl who can't help but stand out. “Spinelli is a poet of the prepubescent. . . . No writer guides his young characters, and his readers, past these pitfalls and challenges and toward their futures with more compassion.” —The New York Times",210.0,,420.0
1990s,The Kite Runner,https://www.goodreads.com/book/show/77203.The_Kite_Runner,"The perennial bestseller-now available as a sensational new graphic novel. Since its publication in 2003, nearly 7 million readers have discovered The Kite Runner. Through Khaled Hosseini's brilliant writing, a previously unknown part of the world was brought to vivid life for readers. Now, in this beautifully illustrated graphic novel adaptation, Hosseini brings his compelling story to a new generation of readers.",132.0,,264.0
1990s,The Help,https://www.goodreads.com/book/show/4667024-the-help,"Since Martin Luther, vocations or callings have had a close relationship with daily work. It is a give-and-take relationship in which the meaning of a vocation typically negotiates with the kinds of work available (and vice-versa) at any given time. While ""vocation language"" still has currency in Western culture, today's predominant meaning of vocation has little to do with the actual work performed on a job. Jeffrey Scholes contends that recent theological treatments of the Protestant concept of vocation, both academic and popular, often unwittingly collude with consumer culture to circulate a concept of vocation that is detached from the material conditions of work. The result is a consumer-friendly vocation that is rendered impotent to inform and, if necessary, challenge the political norms of the workplace. For example, he classifies Rick Warren's concept of ""purpose"" in his best-selling book, The Purpose-Driven Life, as a functional equivalent of vocation that acts in this way. Other popular uses of vocation along with insights culled from traditional theology and consumer culture studies help Scholes reveal the current state of vocations in the West. Using recent scholarship in the field of political theology, he argues that resisting commodification is a possibility and a prerequisite for a ""political vocation,"" if it is at all able to engage the norms that regulate and undermine the pursuit of justice in many modern workplaces.",192.0,,384.0
1990s,The Book Thief,https://www.goodreads.com/book/show/19063.The_Book_Thief,"Trying to make sense of the horrors of World War II, Death relates the story of Liesel--a young German girl whose book-stealing and story-telling talents help sustain her family and the Jewish man they are hiding, as well as their neighbors.",562.0,4.5,1124.0
1990s,Water for Elephants,https://www.goodreads.com/book/show/43641.Water_for_Elephants,No description available,79.0,,158.0
1990s,The Other Boleyn Girl,https://www.goodreads.com/book/show/37470.The_Other_Boleyn_Girl,No description available,3.0,,6.0
1990s,The Secret Magdalene,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,"Raised like sisters, Mariamne and Salome are indulged with riches, position, and learning-a rare thing for females in Jerusalem. But Mariamne has a further gift: an illness has left her with visions; she has the power of prophecy. It is her prophesying that drives the two girls to flee to Egypt, where they study philosophy, mathematics, and astronomy in the Great Library of Alexandria. After seven years they return to a Judaea where many now believe John the Baptizer is the messiah. Salome too begins to believe, but Mariamne, now called Magdalene, is drawn to his cousin, Yeshu’a, a man touched by the divine in the same way she was during her days of illness. Together they speak of sharing their direct experience of God; but Yeshu’a unexpectedly gains a reputation as a healer, and as the ill and the troubled flock to him, he and Magdalene are forced to make a terrible decision. This radical retelling of the greatest story ever told brings Mary Magdalene to life-not as a prostitute or demon-possessed-but as an educated woman who was truly the “apostle to the apostles.”",450.0,5.0,900.0
1990s,The Shadow of the Wind,https://www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind,"""Anyone who enjoys novels that are scary, erotic, touching, tragic and thrilling should rush right out to the nearest bookstore and pick up The Shadow of the Wind. Really, you should."" —Michael Dirda, The Washington Post “Wondrous...masterful...The Shadow of the Wind is ultimately a love letter to literature, intended for readers as passionate about storytelling as its young hero.” —Entertainment Weekly, Editor's Choice “This is one gorgeous read.” —Stephen King ""I still remember the day my father took me to the Cemetary of Forgotten Books for the first time..."" Barcelona, 1945: A city slowly heals in the aftermath of the Spanish Civil War, and Daniel, an antiquarian book dealer’s son who mourns the loss of his mother, finds solace in a mysterious book entitled The Shadow of the Wind, by one Julián Carax. But when he sets out to find the author’s other works, he makes a shocking discovery: someone has been systematically destroying every copy of every book Carax has written. In fact, Daniel may have the last of Carax’s books in existence. Soon Daniel’s seemingly innocent quest opens a door into one of Barcelona’s darkest secrets—an epic story of murder, madness, and doomed love.",530.0,1.0,1060.0
1990s,The Nightingale,https://www.goodreads.com/book/show/21853621-the-nightingale,"A REESE'S BOOK CLUB PICK A #1 New York Times bestseller, Wall Street Journal Best Book of the Year, and soon to be a major motion picture, this unforgettable novel of love and strength in the face of war has enthralled a generation. With courage, grace, and powerful insight, bestselling author Kristin Hannah captures the epic panorama of World War II and illuminates an intimate part of history seldom seen: the women's war. The Nightingale tells the stories of two sisters, separated by years and experience, by ideals, passion and circumstance, each embarking on her own dangerous path toward survival, love, and freedom in German-occupied, war-torn France—a heartbreakingly beautiful novel that celebrates the resilience of the human spirit and the durability of women. It is a novel for everyone, a novel for a lifetime. Goodreads Best Historical Novel of the Year • People's Choice Favorite Fiction Winner • #1 Indie Next Selection • A Buzzfeed and The Week Best Book of the Year",497.0,4.5,994.0
1990s,Year of Wonders,https://www.goodreads.com/book/show/4965.Year_of_Wonders,"""When an infected bolt of cloth carries plague from London to an isolated mountain village, a housemaid named Anna Frith emerges as an unlikely heroine and healer. Through Anna's eyes, we follow the story of the plague year, 1666, as her fellow villagers make an extraordinary choice. Convinced by a visionary young minister, they elect to quarantine themselves within the village boundaries to arrest the spread of the disease. But as death reaches into every household, faith frays. When villagers turn from prayers and herbal cures to sorcery and murderous witch-hunting, Anna must confront the deaths of family, the disintegration of her community, and the lure of a dangerous and illicit love. As she struggles to survive, a year of plague becomes, instead, annus mirabilis, a ""year of wonders.' Inspired by the true story of Eyam, a village in the rugged mountain spine of England. Year of Wonders is a detailed evocation of a singular moment in history.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved",328.0,,656.0
1990s,Snow Flower and the Secret Fan,https://www.goodreads.com/book/show/1103.Snow_Flower_and_the_Secret_Fan,"Lily is haunted by memories–of who she once was, and of a person, long gone, who defined her existence. She has nothing but time now, as she recounts the tale of Snow Flower, and asks the gods for forgiveness. In nineteenth-century China, when wives and daughters were foot-bound and lived in almost total seclusion, the women in one remote Hunan county developed their own secret code for communication: nu shu (“women’s writing”). Some girls were paired with laotongs, “old sames,” in emotional matches that lasted throughout their lives. They painted letters on fans, embroidered messages on handkerchiefs, and composed stories, thereby reaching out of their isolation to share their hopes, dreams, and accomplishments. With the arrival of a silk fan on which Snow Flower has composed for Lily a poem of introduction in nu shu, their friendship is sealed and they become “old sames” at the tender age of seven. As the years pass, through famine and rebellion, they reflect upon their arranged marriages, loneliness, and the joys and tragedies of motherhood. The two find solace, developing a bond that keeps their spirits alive. But when a misunderstanding arises, their lifelong friendship suddenly threatens to tear apart. Snow Flower and the Secret Fan is a brilliantly realistic journey back to an era of Chinese history that is as deeply moving as it is sorrowful. With the period detail and deep resonance of Memoirs of a Geisha, this lyrical and emotionally charged novel delves into one of the most mysterious of human relationships: female friendship.",290.0,3.5,580.0
1990s,Middlesex,https://www.goodreads.com/book/show/2187.Middlesex,"In the spring of 1974, Calliope Stephanides, a student at a girl's school in Grosse Pointe, Michigan, finds herself drawn to a chain-smoking, strawberry-blonde classmate with a gift for acting. The passion that furtively develops between them, as well as Callie's failure to develop, leads Callie to suspect that she is not like other girls. In fact, she is not a girl at all; due to a rare genetic mutation Callie is part girl, part boy.",188.0,1.0,376.0
1990s,Sarah's Key,https://www.goodreads.com/book/show/556602.Sarah_s_Key,An American journalist researches the notorious roundup of Parisian Jews and uncovers her French family's war-era secrets.,305.0,4.0,610.0
1990s,11/22/63,https://www.goodreads.com/book/show/10644930-11-22-63,Includes book club kit with discussion questions and author interview.,1120.0,,2240.0
1990s,The Historian,https://www.goodreads.com/book/show/10692.The_Historian,"An ""innovative"" (The New Yorker) retelling of the story of Dracula. Told with the flourish and poise of a talented storyteller, Kostova turns the age-old tale into a compelling ""late night page-turner"" (San Francisco Chronicle) When a young woman discovers a cache of ancient letters, she is thrown into the turbulent history of her parents' dark pasts. Uncovering a labyrinthine trail of clues, she begins to reconstruct a staggering history of deceit and violence. Debut novelist Elizabeth Kostova creates an adventure of monumental proportions, a relentless tale that blends fact and fantasy, history and the present, with an assurance that is almost unbearably suspenseful and utterly unforgettable.",660.0,3.5,1320.0
1990s,The White Queen,https://www.goodreads.com/book/show/5971165-the-white-queen,"A tale of the Wars of the Roses follows Elizabeth Woodville, who ascends to royalty and fights for the well-being of her family, including two sons whose imprisonment in the Tower of London precedes a devastating unsolved mystery.",464.0,4.0,928.0
